image_path,annotation_path,city,width,height,crs,transform_json
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img228.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img228.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.647191199960016]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img23.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img23.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.49987840001435, 0.0, -2.7000000004798827e-06, 15.527851199938805]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img230.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img230.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.654211199961264]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img231.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img231.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.657721199961887]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img233.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img233.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.664741199963135]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img234.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img234.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.668251199963759]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img236.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img236.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.675271199965007]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img238.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img238.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.682291199966254]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img24.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img24.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.49987840001435, 0.0, -2.7000000004798827e-06, 15.531361199939429]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img240.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img240.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.689311199967502]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img241.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img241.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.692821199968126]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img244.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img244.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.703351199969998]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img246.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img246.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.713881199971869]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img247.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img247.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.717391199972493]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img248.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img248.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.720901199973117]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img249.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img249.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.72441119997374]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img25.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img25.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.49987840001435, 0.0, -2.7000000004798827e-06, 15.534871199940053]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img250.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img250.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.727921199974364]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img252.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img252.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.734941199975612]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img253.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img253.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.54901840002309, 0.0, -2.7000000004798827e-06, 15.738451199976236]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img256.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img256.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.520831199937557]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img257.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img257.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.524341199938181]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img259.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img259.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.531361199939429]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img26.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img26.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.49987840001435, 0.0, -2.7000000004798827e-06, 15.538381199940677]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img261.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img261.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.538381199940677]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img262.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img262.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.5418911999413]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img263.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img263.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.545401199941924]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img264.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img264.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.548911199942548]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img266.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img266.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.555931199943796]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img268.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img268.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.562951199945044]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img269.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img269.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.566461199945667]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img271.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img271.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.573481199946915]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img272.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img272.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.619111199955025]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img273.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img273.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.622621199955649]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img276.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img276.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.63315119995752]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img279.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img279.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.643681199959392]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img28.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img28.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.49987840001435, 0.0, -2.7000000004798827e-06, 15.545401199941924]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img280.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img280.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.647191199960016]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img282.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img282.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.654211199961264]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img285.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img285.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.664741199963135]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img286.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img286.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.668251199963759]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img287.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img287.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.671761199964383]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img288.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img288.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.675271199965007]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img289.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img289.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.67878119996563]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img29.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img29.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.49987840001435, 0.0, -2.7000000004798827e-06, 15.548911199942548]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img291.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img291.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.685801199966878]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img294.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img294.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.69633119996875]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img295.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img295.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.699841199969374]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img296.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img296.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.703351199969998]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img297.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img297.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.706861199970621]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img298.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img298.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.710371199971245]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img299.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img299.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.713881199971869]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img3.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img3.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.48583840001186, 0.0, -2.7000000004798827e-06, 15.524341199938181]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img300.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img300.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.717391199972493]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img301.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img301.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.720901199973117]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img303.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img303.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.727921199974364]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img304.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img304.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.731431199974988]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img306.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img306.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.55252840002371, 0.0, -2.7000000004798827e-06, 15.738451199976236]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img308.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img308.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.517321199936934]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img310.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img310.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.524341199938181]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img311.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img311.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.527851199938805]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img313.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img313.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.534871199940053]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img315.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img315.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.5418911999413]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img32.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img32.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.50338840001498, 0.0, -2.7000000004798827e-06, 15.520831199937557]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img320.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img320.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.55944119994442]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img321.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img321.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.562951199945044]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img322.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img322.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.566461199945667]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img323.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img323.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.569971199946291]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img325.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img325.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.576991199947539]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img327.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img327.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.58752119994941]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img329.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img329.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.594541199950658]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img330.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img330.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.598051199951282]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img333.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img333.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.619111199955025]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img334.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img334.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.622621199955649]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img337.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img337.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.63315119995752]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img340.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img340.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.643681199959392]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img342.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img342.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.65070119996064]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img344.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img344.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.657721199961887]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img345.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img345.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.661231199962511]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img348.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img348.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.556038400024335, 0.0, -2.7000000004798827e-06, 15.671761199964383]"
data\raw\Khartoum\images\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img35.tif,data\raw\Khartoum\mask\SN3_roads_train_AOI_5_Khartoum_PS-RGB_img35.png,Khartoum,1300,1300,EPSG:4326,"[2.7000000004798827e-06, 0.0, 32.50338840001498, 0.0, -2.7000000004798827e-06, 15.531361199939429]"
